HUMAN|HGNC=20876|UniProtKB=Q96S55	6	2766052	2785744	1
HUMAN|HGNC=4792|UniProtKB=Q99525	6	26246681	26246977	-1
HUMAN|HGNC=11351|UniProtKB=Q9NRC1	7	116953467	117230096	1
HUMAN|HGNC=27013|UniProtKB=Q86V40	2	84821666	84881245	-1
HUMAN|HGNC=2957|UniProtKB=P49184	X	154404828	154412090	-1
HUMAN|HGNC=26588|UniProtKB=Q8N292	5	58491435	58496358	1
HUMAN|HGNC=25632|UniProtKB=Q9BRF8	16	12663487	12804017	-1
HUMAN|HGNC=25987|UniProtKB=Q9NXF7	4	17800655	17810758	-1
HUMAN|HGNC=439|UniProtKB=P05187	2	232378534	232382889	1
HUMAN|HGNC=2578|UniProtKB=P04839	X	37780011	37813461	1
HUMAN|HGNC=3618|UniProtKB=P31994	1	161663224	161678022	1
HUMAN|HGNC=24040|UniProtKB=Q96A54	1	202941490	202958285	-1
HUMAN|HGNC=6275|UniProtKB=Q9HB14	14	90061765	90185857	1
HUMAN|HGNC=9965|UniProtKB=Q9P2R6	1	8354626	8525939	-1
HUMAN|HGNC=19305|UniProtKB=Q6NXT4	2	32165869	32224112	1
HUMAN|HGNC=11598|UniProtKB=Q9UMR3	7	35202430	35254147	-1
HUMAN|HGNC=25257|UniProtKB=Q96B42	2	667973	676704	-1
HUMAN|HGNC=14525|UniProtKB=Q9UHD1	11	90202407	90223077	-1
HUMAN|Ensembl=ENSG00000267699|UniProtKB=E7EUB6	18	50968019	51058144	1
HUMAN|HGNC=20256|UniProtKB=Q5VUG0	10	7348142	7411486	-1
HUMAN|HGNC=1944|UniProtKB=P52757	7	29480111	29146695	1
HUMAN|HGNC=8806|UniProtKB=P08559	X	19343950	19353327	1
HUMAN|HGNC=13620|UniProtKB=Q8NFZ0	10	5890203	5937593	1
HUMAN|HGNC=9354|UniProtKB=P30048	10	119167703	119178833	-1
HUMAN|HGNC=30629|UniProtKB=Q6PJ21	16	1776749	1793700	-1
HUMAN|HGNC=10946|UniProtKB=Q8WUM9	2	112647447	112659087	1
HUMAN|HGNC=24265|UniProtKB=Q9Y3E5	17	59697312	59707598	-1
HUMAN|HGNC=15471|UniProtKB=Q9H2A2	6	134942493	134950115	-1
HUMAN|HGNC=18365|UniProtKB=Q8IZI9	19	39243553	39245006	-1
HUMAN|HGNC=16090|UniProtKB=O00264	X	119236253	119244465	1
HUMAN|HGNC=16949|UniProtKB=Q9NX05	X	54173789	54183255	-1
HUMAN|HGNC=13536|UniProtKB=Q8TF62	15	49920274	50119218	-1
HUMAN|HGNC=18504|UniProtKB=Q7L513	1	161706972	161713468	1
HUMAN|HGNC=26531|UniProtKB=Q96M89	2	108786761	108876578	1
HUMAN|HGNC=201|UniProtKB=Q9P0K1	7	88165858	88202889	1
HUMAN|HGNC=11422|UniProtKB=A8MT69	17	82018703	82022879	-1
HUMAN|HGNC=11370|UniProtKB=O95793	20	49113339	49188367	-1
HUMAN|HGNC=30203|UniProtKB=Q9Y284	19	12668071	12669403	-1
HUMAN|HGNC=17874|UniProtKB=P62310	3	14178358	14201119	1
HUMAN|HGNC=23656|UniProtKB=Q3ZCQ8	19	39480850	39488217	1
HUMAN|Ensembl=ENSG00000270249|UniProtKB=H0Y980	7	102541501	102592444	-1
HUMAN|HGNC=6002|UniProtKB=Q9NYY1	1	206865354	206868914	1
HUMAN|HGNC=26466|UniProtKB=Q96MZ4	4	164956948	164959122	1
HUMAN|HGNC=15084|UniProtKB=Q96R47	7	144109583	144130069	1
HUMAN|Ensembl=ENSG00000259288|UniProtKB=H3BSN5	15	40218500	40276181	1
HUMAN|HGNC=10856|UniProtKB=P14410	3	164978898	165078495	-1
HUMAN|HGNC=15018|UniProtKB=Q8NHC8	1	248387609	248388535	1
HUMAN|HGNC=25221|UniProtKB=Q9H3L0	2	149569634	149587602	-1
HUMAN|Ensembl=ENSG00000273398|UniProtKB=H7BYZ3	2	68131238	68261230	-1
HUMAN|HGNC=9797|UniProtKB=P47224	1	202878957	202889135	-1
HUMAN|HGNC=31802|UniProtKB=Q96CB9	1	46340820	46362191	1
HUMAN|HGNC=6396|UniProtKB=O00505	13	49701210	49792921	-1
HUMAN|HGNC=4948|UniProtKB=P01911	6	32578769	32589805	-1
HUMAN|HGNC=15842|UniProtKB=Q96RT1	5	65926567	66078936	1
HUMAN|HGNC=28155|UniProtKB=Q9H469	10	102420841	102423136	1
HUMAN|HGNC=3518|UniProtKB=O43909	8	28718060	28743164	1
HUMAN|HGNC=49182|UniProtKB=A0A087X0R7	17	7563287	7578715	1
HUMAN|HGNC=11077|UniProtKB=Q6AI14	2	102473303	102533972	1
HUMAN|HGNC=19962|UniProtKB=Q6ZNE5	14	55366392	55411858	-1
HUMAN|HGNC=11876|UniProtKB=O15393	21	41494356	41508065	-1
HUMAN|HGNC=4979|UniProtKB=P50219	7	157005842	157009435	-1
HUMAN|HGNC=66|UniProtKB=Q9UBJ2	12	39550033	39619751	-1
HUMAN|HGNC=23243|UniProtKB=Q9NQR7	14	69569816	69574837	-1
HUMAN|HGNC=14406|UniProtKB=Q9H3S7	3	47381011	47406392	1
HUMAN|HGNC=365|UniProtKB=Q9Y6K8	1	77417693	77297856	1
HUMAN|HGNC=9338|UniProtKB=P02812	12	11391540	11395565	-1
HUMAN|HGNC=33911|UniProtKB=Q6P5S7	17	7013231	7014530	1
HUMAN|HGNC=26185|UniProtKB=Q9H6E4	22	41800679	41825893	1
HUMAN|HGNC=28857|UniProtKB=O95780	19	20007156	20039443	-1
HUMAN|HGNC=16672|UniProtKB=P50579	12	95474162	95515839	1
HUMAN|HGNC=33861|UniProtKB=Q7Z3B0	5	61157709	61162468	-1
HUMAN|HGNC=2192|UniProtKB=P39059	9	98943639	99070792	1
HUMAN|HGNC=27954|UniProtKB=Q6ZMR5	4	67911310	67963473	-1
HUMAN|HGNC=25493|UniProtKB=Q6P2I7	3	73061659	73063337	1
HUMAN|HGNC=10803|UniProtKB=P35247	10	79941449	79949103	-1
HUMAN|HGNC=27962|UniProtKB=Q86WV6	5	139475964	139482351	-1
HUMAN|HGNC=27578|UniProtKB=P0C7P0	17	38730235	38735021	1
HUMAN|HGNC=16268|UniProtKB=Q8IY17	19	7535706	7540024	1
HUMAN|HGNC=30455|UniProtKB=Q6UXG3	17	43847156	43849909	1
HUMAN|HGNC=15473|UniProtKB=Q96PN8	1	32353454	32364312	1
HUMAN|HGNC=4408|UniProtKB=P63218	1	84498329	84506565	-1
HUMAN|HGNC=29249|UniProtKB=Q6P3S6	1	16246839	16253427	-1
HUMAN|HGNC=12936|UniProtKB=Q13105	1	15942407	15976126	-1
HUMAN|HGNC=28301|UniProtKB=Q6PKX4	18	69677734	69849087	1
HUMAN|HGNC=29256|UniProtKB=A7XYQ1	6	107489958	107515073	1
HUMAN|HGNC=24340|UniProtKB=Q5VZE5	9	85941146	85987041	1
HUMAN|HGNC=11714|UniProtKB=P28347	11	12745041	12938034	1
HUMAN|HGNC=7203|UniProtKB=P41217	3	112333068	112347830	1
HUMAN|HGNC=3704|UniProtKB=Q13643	1	37996770	38005505	-1
HUMAN|HGNC=13743|UniProtKB=Q9BYJ1	17	8095900	8118513	-1
HUMAN|HGNC=14359|UniProtKB=Q9BZI1	5	2746766	2751662	-1
HUMAN|HGNC=10496|UniProtKB=P06703	1	153534714	153536215	-1
HUMAN|HGNC=8784|UniProtKB=O76074	4	119596526	119519099	-1
HUMAN|HGNC=12789|UniProtKB=Q93098	10	100463041	100483744	1
HUMAN|HGNC=9535|UniProtKB=P60900	14	35292317	35310287	1
HUMAN|HGNC=21066|UniProtKB=Q9P0N9	6	13305618	13326912	-1
HUMAN|HGNC=23438|UniProtKB=Q8IVF1	10	87225448	87236908	1
HUMAN|HGNC=18697|UniProtKB=Q8N3C0	6	100715130	100881372	-1
HUMAN|HGNC=30651|UniProtKB=Q53S48	2	48529925	48679541	1
HUMAN|HGNC=25019|UniProtKB=Q9Y547	1	53916574	53945929	-1
HUMAN|HGNC=8062|UniProtKB=P49790	6	17615038	17706834	-1
HUMAN|HGNC=15041|UniProtKB=Q6IFH4	2	240028965	240030456	-1
HUMAN|HGNC=30846|UniProtKB=Q7RTY8	3	112041920	112081165	1
HUMAN|HGNC=18823|UniProtKB=Q9P0T7	1	201135624	201154440	-1
HUMAN|HGNC=303|UniProtKB=Q8IUX7	7	44104361	44109162	1
HUMAN|HGNC=11424|UniProtKB=O43815	2	36843640	36966471	-1
HUMAN|HGNC=23992|UniProtKB=Q96DX8	3	187368332	187372076	1
HUMAN|HGNC=28211|UniProtKB=Q96I45	9	136791355	136793257	1
HUMAN|HGNC=1593|UniProtKB=Q16589	4	77158297	77170059	1
HUMAN|HGNC=25858|UniProtKB=Q8TCF1	8	81703099	81721300	-1
HUMAN|HGNC=29524|UniProtKB=Q8N4E4	4	55556525	55592212	-1
HUMAN|HGNC=23041|UniProtKB=Q86YH6	6	107197841	107459564	-1
HUMAN|HGNC=14170|UniProtKB=Q96KJ4	16	769428	782054	-1
HUMAN|HGNC=3003|UniProtKB=Q9BZG8	17	2033820	2042919	1
HUMAN|HGNC=12142|UniProtKB=A0A0B4J266	14	22320188	22320691	1
HUMAN|HGNC=10825|UniProtKB=P78314	4	2812219	2827670	1
HUMAN|HGNC=27014|UniProtKB=Q8N1E2	2	99284238	99304742	-1
HUMAN|HGNC=19312|UniProtKB=Q56P03	14	34516490	34539710	-1
HUMAN|HGNC=24527|UniProtKB=A5PLN7	4	186144841	186153667	1
HUMAN|HGNC=9025|UniProtKB=Q9Y446	11	394145	397655	1
HUMAN|HGNC=18561|UniProtKB=Q8TDH9	6	8013567	8064393	-1
HUMAN|HGNC=30324|UniProtKB=Q969G6	9	76385546	76394505	-1
HUMAN|HGNC=16628|UniProtKB=Q96SL1	3	122795084	122881139	1
HUMAN|HGNC=32470|UniProtKB=Q6ZMV8	19	23116975	23136106	1
HUMAN|HGNC=5998|UniProtKB=Q01638	2	102311502	102344951	1
HUMAN|HGNC=20060|UniProtKB=Q70CQ4	16	23067979	23149270	-1
HUMAN|HGNC=29812|UniProtKB=Q96C86	11	126303752	126345749	1
HUMAN|HGNC=29972|UniProtKB=Q8NHQ1	3	138536919	138594319	-1
HUMAN|HGNC=3180|UniProtKB=P24530	13	77896408	77918810	-1
HUMAN|HGNC=30316|UniProtKB=Q96R05	1	9997216	10016020	1
HUMAN|HGNC=26169|UniProtKB=Q2NKJ3	17	8228549	8232183	-1
HUMAN|HGNC=21215|UniProtKB=Q9H6K1	6	34587288	34696859	-1
HUMAN|HGNC=6423|UniProtKB=P08779	17	41609778	41615899	-1
HUMAN|HGNC=40045|UniProtKB=Q6UWS5	20	18137873	18143169	1
HUMAN|HGNC=11020|UniProtKB=O95436	4	25656464	25678748	1
HUMAN|HGNC=28520|UniProtKB=Q8NHR7	15	44956710	44978612	1
HUMAN|HGNC=21958|UniProtKB=A4D1E1	7	88759368	89337057	1
HUMAN|Ensembl=ENSG00000141979|UniProtKB=B8ZZF3	19	16479067	16628204	-1
HUMAN|HGNC=19288|UniProtKB=Q8TDX5	2	134838547	134902034	1
HUMAN|HGNC=6180|UniProtKB=Q14643	3	4516492	4847506	1
HUMAN|HGNC=29104|UniProtKB=O94819	8	1973878	2006936	1
HUMAN|HGNC=11059|UniProtKB=Q9UPY5	4	138164097	138223244	-1
HUMAN|HGNC=30350|UniProtKB=Q9H9Y2	1	84479267	84483330	1
HUMAN|HGNC=3969|UniProtKB=P23945	2	48963800	49154527	-1
HUMAN|HGNC=5387|UniProtKB=Q13907	10	1039908	1048883	-1
HUMAN|HGNC=1006|UniProtKB=Q8WUZ0	16	30851246	30894302	-1
HUMAN|HGNC=11878|UniProtKB=Q9NRS4	11	118077077	118108223	1
HUMAN|HGNC=13051|UniProtKB=O75312	11	116785796	116787979	-1
HUMAN|HGNC=20610|UniProtKB=O60346	18	62903150	62980433	1
HUMAN|HGNC=20731|UniProtKB=Q9HAV0	3	179416521	179416526	-1
HUMAN|HGNC=1688|UniProtKB=P19256	1	116514739	116571039	-1
HUMAN|HGNC=6541|UniProtKB=P07195	12	21635342	21657842	-1
HUMAN|HGNC=17697|UniProtKB=Q9NP81	19	38915318	38930759	-1
HUMAN|HGNC=25247|UniProtKB=Q8IYW2	10	132832616	132942585	-1
HUMAN|HGNC=1334|UniProtKB=Q96IV6	5	154822470	154850906	-1
HUMAN|HGNC=11927|UniProtKB=O43508	17	7549058	7557890	1
HUMAN|HGNC=30791|UniProtKB=Q9Y5Z9	1	11273934	11295164	1
HUMAN|HGNC=18539|UniProtKB=P61266	16	30989258	31010628	-1
HUMAN|HGNC=23245|UniProtKB=Q6S9Z5	5	122129560	122153571	1
HUMAN|HGNC=28073|UniProtKB=Q8N6M9	7	1152908	1160153	-1
HUMAN|HGNC=30887|UniProtKB=Q9UL33	16	88857141	88861351	1
HUMAN|HGNC=15882|UniProtKB=Q9NV79	20	64260085	64276230	1
HUMAN|HGNC=8904|UniProtKB=O75594	19	46019153	46023065	-1
HUMAN|HGNC=26137|UniProtKB=Q6NT76	8	28890625	29051898	1
HUMAN|HGNC=11628|UniProtKB=O60765	5	178713473	178730659	-1
HUMAN|HGNC=25629|UniProtKB=Q9NUU6	5	14581775	14612720	1
HUMAN|HGNC=15958|UniProtKB=Q9H114	20	23440248	23440637	1
HUMAN|HGNC=6182|UniProtKB=Q14573	6	33621379	33696574	1
HUMAN|Ensembl=ENSG00000279968|UniProtKB=A0A096LPI5	6	138725211	138773652	-1
HUMAN|HGNC=10384|UniProtKB=P62280	19	49496466	49499689	1
HUMAN|HGNC=43|UniProtKB=Q03518	6	32845209	32853978	-1
HUMAN|HGNC=77|UniProtKB=P42684	1	179104048	179143044	-1
HUMAN|HGNC=23665|UniProtKB=Q5TYW2	9	67859163	67902094	1
HUMAN|HGNC=3495|UniProtKB=P41212	12	11885937	11895402	1
HUMAN|HGNC=13261|UniProtKB=Q5W186	20	23602410	23605876	-1
HUMAN|HGNC=12145|UniProtKB=A0A075B6U4	14	21782993	21783503	1
HUMAN|HGNC=16143|UniProtKB=Q9BTV7	20	62388632	62396331	-1
HUMAN|HGNC=5498|UniProtKB=A0A0J9YWD0	14	105914359	105914389	-1
HUMAN|HGNC=15971|UniProtKB=Q99816	11	18469031	18481771	-1
HUMAN|HGNC=745|UniProtKB=P42127	20	34194569	34269344	1
HUMAN|HGNC=3289|UniProtKB=Q13542	10	70404379	70428618	1
HUMAN|HGNC=33997|UniProtKB=A0A075B759	1	144372875	144373659	-1
HUMAN|HGNC=44407|UniProtKB=I6L899	15	30403740	30414162	-1
HUMAN|HGNC=23792|UniProtKB=Q96BZ4	14	104924879	104933237	1
HUMAN|HGNC=6883|UniProtKB=Q13387	22	50600685	50611551	1
HUMAN|HGNC=2328|UniProtKB=P50416	11	68807516	68799268	-1
HUMAN|HGNC=6617|UniProtKB=P38571	10	89225109	89247831	-1
HUMAN|HGNC=27405|UniProtKB=Q6UXI9	4	105959059	105971670	1
HUMAN|HGNC=26142|UniProtKB=Q9H6X4	11	67464353	67469268	-1
HUMAN|HGNC=6181|UniProtKB=Q14571	12	26721287	26833198	-1
HUMAN|HGNC=8600|UniProtKB=Q96RD6	22	50170761	50180294	1
HUMAN|HGNC=6713|UniProtKB=Q15722	14	24314700	24316647	1
HUMAN|HGNC=24350|UniProtKB=Q9H2F9	18	54903320	54942950	-1
HUMAN|HGNC=2743|UniProtKB=Q9UHI6	1	111755245	111768016	1
HUMAN|HGNC=1868|UniProtKB=O15182	5	90393710	90409757	-1
HUMAN|HGNC=15489|UniProtKB=Q9NQX6	19	53554530	53578386	1
HUMAN|HGNC=17325|UniProtKB=Q9UF12	19	35801793	35806730	-1
HUMAN|HGNC=16011|UniProtKB=Q9Y576	2	238427029	238446617	1
HUMAN|HGNC=29314|UniProtKB=Q5VU97	1	64470792	64693058	1
HUMAN|HGNC=23193|UniProtKB=Q9P2Z0	15	70882300	70892785	-1
HUMAN|HGNC=24584|UniProtKB=Q5RIA9	9	65675928	65732393	1
HUMAN|HGNC=8944|UniProtKB=Q9UIV8	18	63587300	63604639	1
HUMAN|HGNC=12202|UniProtKB=A0A075B6M9	9	33638035	33638494	1
HUMAN|HGNC=9475|UniProtKB=P07477	7	142749468	142753070	1
HUMAN|HGNC=17224|UniProtKB=O75154	16	474869	522355	1
HUMAN|HGNC=30991|UniProtKB=Q6UXM1	12	58872548	58919546	-1
HUMAN|HGNC=25394|UniProtKB=Q7Z3H4	3	169911572	169938587	1
HUMAN|HGNC=15919|UniProtKB=O14734	20	45841765	45857402	-1
HUMAN|HGNC=30129|UniProtKB=Q99575	8	98117297	98159834	1
HUMAN|HGNC=23166|UniProtKB=Q8TCS8	2	55679682	55693910	-1
HUMAN|HGNC=1172|UniProtKB=Q9UID3	11	65089324	65108494	1
HUMAN|HGNC=44159|UniProtKB=P0DKB5	11	75240905	75243697	1
HUMAN|HGNC=12499|UniProtKB=Q14139	11	118359585	118396507	1
HUMAN|HGNC=4718|UniProtKB=P10412	6	26156354	26157107	1
HUMAN|HGNC=14290|UniProtKB=Q8NFZ4	17	7404874	7415128	1
HUMAN|HGNC=19391|UniProtKB=O14543	17	78359049	78360077	-1
HUMAN|HGNC=18547|UniProtKB=Q9NRR3	5	131385606	131393106	1
HUMAN|Ensembl=ENSG00000273217|UniProtKB=E9PCH4	5	131425891	131796983	-1
HUMAN|HGNC=25687|UniProtKB=Q9BRP4	11	73900368	73927613	1
HUMAN|HGNC=18625|UniProtKB=Q9NWM8	7	30014671	30026684	-1
HUMAN|HGNC=20295|UniProtKB=O94991	13	87672615	87696272	1
HUMAN|HGNC=30631|UniProtKB=Q96BN2	1	166856510	166876327	-1
HUMAN|HGNC=12286|UniProtKB=A0A075B6L2	7	38291616	38292078	-1
HUMAN|HGNC=21298|UniProtKB=Q86V21	12	125065434	125143320	1
HUMAN|HGNC=18890|UniProtKB=Q9BYR6	17	40993430	40994133	-1
HUMAN|HGNC=202|UniProtKB=O75077	2	206594835	206617842	1
HUMAN|HGNC=40027|UniProtKB=C9JTQ0	15	40281444	40282586	-1
HUMAN|HGNC=15531|UniProtKB=Q99848	1	43164184	43172570	-1
HUMAN|HGNC=8253|UniProtKB=O95918	6	29587455	29589038	1
HUMAN|HGNC=16930|UniProtKB=Q8IWX8	19	16517896	16542530	-1
HUMAN|HGNC=30570|UniProtKB=Q7L945	19	11559448	11616773	1
HUMAN|HGNC=29631|UniProtKB=Q6UW68	19	11343064	11346046	-1
HUMAN|HGNC=11997|UniProtKB=Q9H497	1	179081377	179085855	1
HUMAN|HGNC=11963|UniProtKB=Q8NFJ8	8	64580367	64583628	1
HUMAN|HGNC=30632|UniProtKB=O94864	2	27653052	27663809	-1
HUMAN|HGNC=24008|UniProtKB=Q5JRA6	1	222628474	222668012	1
HUMAN|HGNC=12022|UniProtKB=P13693	13	45337302	45341370	-1
HUMAN|HGNC=8212|UniProtKB=Q8NGR3	9	122800123	122801073	1
HUMAN|HGNC=9307|UniProtKB=Q06190	3	136026957	136147891	1
HUMAN|HGNC=19237|UniProtKB=Q9NR45	9	98078321	98083075	1
HUMAN|HGNC=25778|UniProtKB=Q2M296	16	86530833	86555235	-1
HUMAN|HGNC=11389|UniProtKB=Q15831	19	1206869	1228094	1
HUMAN|HGNC=29183|UniProtKB=Q9UPU7	15	78024416	78077652	-1
HUMAN|HGNC=13741|UniProtKB=Q9NY99	2	950868	1165635	1
HUMAN|HGNC=29251|UniProtKB=Q9P2K9	1	11479238	11537225	1
HUMAN|HGNC=4504|UniProtKB=O75473	12	71439770	71584842	1
HUMAN|HGNC=1298|UniProtKB=Q9H0A9	21	46161148	46184459	-1
HUMAN|HGNC=1059|UniProtKB=Q13867	17	30266879	30291994	-1
HUMAN|HGNC=18251|UniProtKB=Q8IZQ5	11	57741250	57743038	1
HUMAN|Ensembl=ENSG00000233757|UniProtKB=A0A087WUV0	2	95207711	95215603	1
HUMAN|HGNC=19696|UniProtKB=Q9HAV7	4	7058906	7068197	-1
HUMAN|HGNC=26472|UniProtKB=Q96MW1	17	44677440	44689762	-1
HUMAN|HGNC=9162|UniProtKB=Q9H307	14	39175183	39183218	1
HUMAN|HGNC=30619|UniProtKB=Q2M3C7	2	227979957	228181645	-1
HUMAN|HGNC=4187|UniProtKB=P02774	4	71741727	71784065	-1
HUMAN|HGNC=26107|UniProtKB=A5D8W1	7	90245211	90310300	1
HUMAN|HGNC=25561|UniProtKB=Q9NVL1	11	71787511	71800103	1
HUMAN|HGNC=28034|UniProtKB=Q5EBL8	X	70286892	70289979	-1
HUMAN|Ensembl=ENSG00000173366|UniProtKB=H0Y858	3	52223920	52231190	-1
HUMAN|HGNC=1544|UniProtKB=Q8IUK8	18	72538020	72543554	-1
HUMAN|HGNC=25510|UniProtKB=Q9GZU3	1	32072943	32102861	1
HUMAN|HGNC=51677|UniProtKB=H7BZ55	2	240906330	240993311	1
HUMAN|HGNC=24099|UniProtKB=Q8IUR5	12	29500840	29783897	-1
HUMAN|HGNC=417|UniProtKB=P05062	9	101421552	101435823	-1
HUMAN|Ensembl=ENSG00000260092|UniProtKB=H3BUA1	16	75528532	75545428	-1
HUMAN|HGNC=5210|UniProtKB=P14061	17	42552934	42555093	1
HUMAN|HGNC=14605|UniProtKB=P58397	5	33751198	33891941	-1
HUMAN|HGNC=9359|UniProtKB=P58743	7	103374212	103421522	-1
HUMAN|HGNC=12410|UniProtKB=Q9NY65	22	18121107	18131731	1
HUMAN|HGNC=11186|UniProtKB=Q99523	1	109355441	109393357	-1
HUMAN|HGNC=21653|UniProtKB=Q9NS56	9	32540826	32552553	-1
HUMAN|HGNC=3614|UniProtKB=Q92637	1	121087395	121095642	1
HUMAN|HGNC=25953|UniProtKB=Q6N043	15	56701173	56733494	-1
HUMAN|HGNC=17018|UniProtKB=Q9Y6Y8	10	119892783	119915815	1
HUMAN|HGNC=463|UniProtKB=Q9UKV5	16	56364080	56403117	-1
HUMAN|HGNC=26825|UniProtKB=Q8N8F6	4	44649984	44651628	-1
HUMAN|HGNC=14513|UniProtKB=Q9Y2Q9	8	79918988	80030271	-1
HUMAN|HGNC=19038|UniProtKB=Q86TW2	14	77800120	77924512	1
HUMAN|HGNC=29959|UniProtKB=Q6PID6	5	40714475	40755975	-1
HUMAN|HGNC=22644|UniProtKB=Q8NHW6	2	240139029	240144562	-1
HUMAN|HGNC=9540|UniProtKB=P49720	17	38752773	38764225	1
HUMAN|HGNC=23049|UniProtKB=Q9NS93	12	26975496	26996785	-1
HUMAN|HGNC=23237|UniProtKB=Q8WWP7	7	150716557	150724284	1
HUMAN|HGNC=23249|UniProtKB=Q86VF5	7	101195007	101200912	-1
HUMAN|HGNC=24121|UniProtKB=Q9BYG7	18	50798204	50820064	-1
HUMAN|HGNC=16200|UniProtKB=Q9H4Z3	20	45934628	45948023	1
HUMAN|HGNC=4250|UniProtKB=P19440	22	24594811	24620468	1
HUMAN|HGNC=20357|UniProtKB=Q9BUY7	14	89829831	89954689	-1
HUMAN|HGNC=4441|UniProtKB=P55259	16	20320433	20327507	-1
HUMAN|HGNC=10911|UniProtKB=P55011	5	128083791	128184740	1
HUMAN|HGNC=13829|UniProtKB=Q9GZT5	2	218882161	218893931	1
HUMAN|HGNC=17127|UniProtKB=Q9NP94	14	20999255	21001871	1
HUMAN|HGNC=29113|UniProtKB=Q6IC98	22	46674608	46671167	1
HUMAN|HGNC=26244|UniProtKB=Q8IW35	3	101723925	101765978	1
HUMAN|HGNC=11812|UniProtKB=O15164	7	138460435	138584951	1
HUMAN|HGNC=40037|UniProtKB=Q68DL7	18	74315813	74359187	1
HUMAN|HGNC=28702|UniProtKB=Q8N4Z0	1	28592200	28595443	1
HUMAN|HGNC=11021|UniProtKB=P78382	6	87473004	87512330	1
HUMAN|HGNC=5188|UniProtKB=Q9NR22	12	3491236	3593182	1
HUMAN|HGNC=21158|UniProtKB=Q8IUD6	17	30970984	30999909	1
HUMAN|HGNC=11446|UniProtKB=O00186	1	108746688	108809526	1
HUMAN|HGNC=5348|UniProtKB=Q9UMF0	19	10289981	10291747	1
HUMAN|HGNC=14438|UniProtKB=Q53TS8	2	201487608	201619175	-1
HUMAN|HGNC=20153|UniProtKB=Q9HCK8	14	21385195	21437244	-1
HUMAN|HGNC=44668|UniProtKB=H3BQB6	6	17102258	17130675	1
HUMAN|HGNC=6560|UniProtKB=Q8NES3	7	2518554	2528429	1
HUMAN|HGNC=10664|UniProtKB=Q6UX04	5	64768946	65018763	1
HUMAN|HGNC=29673|UniProtKB=Q13361	12	8637346	8662687	-1
HUMAN|HGNC=23239|UniProtKB=Q8WTR7	19	50025722	50041817	1
HUMAN|HGNC=10420|UniProtKB=P23396	11	75399531	75404109	1
HUMAN|Ensembl=ENSG00000259916|UniProtKB=A0A075B734	2	94588522	94604573	1
HUMAN|HGNC=7515|UniProtKB=P98088	11	1157953	1201138	1
HUMAN|HGNC=31749|UniProtKB=Q8WW36	X	74304190	74305031	1
HUMAN|HGNC=6743|UniProtKB=Q14444	11	34052329	34099054	1
HUMAN|HGNC=16505|UniProtKB=Q8WWM9	17	76528534	76537652	-1
HUMAN|HGNC=566|UniProtKB=O00203	5	78002338	78294755	-1
HUMAN|HGNC=611|UniProtKB=P55056	19	44942274	44945496	1
HUMAN|HGNC=6138|UniProtKB=P08514	17	44372181	44374695	-1
HUMAN|HGNC=1162|UniProtKB=Q70Z53	10	93667883	93702572	-1
HUMAN|HGNC=23750|UniProtKB=Q6NW29	4	183640460	183656096	-1
HUMAN|HGNC=35465|UniProtKB=P0CI01	7	102347206	102356444	-1
HUMAN|HGNC=14630|UniProtKB=Q96HD1	3	9942793	9945413	1
HUMAN|HGNC=20225|UniProtKB=Q92782	19	38211702	38229714	-1
HUMAN|HGNC=27339|UniProtKB=Q8NCU8	2	110211530	110245420	-1
HUMAN|HGNC=7421|UniProtKB=P00403	MT	7586	8269	1
HUMAN|HGNC=48335|UniProtKB=Q5H9J9	X	102460319	102471812	-1
HUMAN|HGNC=9883|UniProtKB=P50749	20	4780026	4823645	-1
HUMAN|HGNC=19074|UniProtKB=Q13769	22	29536667	29553782	-1
HUMAN|HGNC=24786|UniProtKB=Q5TZF3	1	173609561	173669862	-1
HUMAN|HGNC=5748|UniProtKB=P01601	2	90100236	90100738	1
HUMAN|HGNC=14903|UniProtKB=Q9BR01	22	43824510	43862470	-1
HUMAN|HGNC=4320|UniProtKB=P10075	8	143269466	143275694	1
HUMAN|HGNC=9506|UniProtKB=O60759	2	157414619	157439414	-1
HUMAN|HGNC=2683|UniProtKB=Q96EP5	19	1407613	1435684	1
HUMAN|HGNC=20321|UniProtKB=Q5TAP6	13	52024691	52033600	1
HUMAN|HGNC=24574|UniProtKB=Q9NUQ6	2	200306554	200461337	1
HUMAN|HGNC=6896|UniProtKB=Q9P0L2	1	220528557	220664456	1
HUMAN|HGNC=17981|UniProtKB=O00442	1	100266289	100292769	1
HUMAN|HGNC=5895|UniProtKB=P01709	22	22822658	22823293	1
HUMAN|HGNC=14333|UniProtKB=Q8WXS3	8	103140898	103228218	1
HUMAN|HGNC=132|UniProtKB=P60709	7	5527156	5563784	-1
HUMAN|HGNC=4817|UniProtKB=P49590	5	140691431	140699291	1
HUMAN|Ensembl=ENSG00000267228|UniProtKB=R4GN61	18	47134656	47176281	-1
HUMAN|HGNC=7516|UniProtKB=Q9HC84	11	1257626	1262172	1
HUMAN|HGNC=30258|UniProtKB=Q9BRP8	12	55902041	55927613	-1
HUMAN|HGNC=4503|UniProtKB=Q9Y5Y3	2	105241743	105243049	1
HUMAN|HGNC=33856|UniProtKB=A6ND91	19	50512773	50514624	-1
HUMAN|HGNC=29350|UniProtKB=Q9H0B3	19	18267336	18274411	-1
